files changed,insertions(+),deletions(-)
2,19,6
1,1,0
1,1,1
2,430,2
3,44,2
2,216,1
2,10,10
2,8,0
3,91,24
4,32,7
3,30,12
15,114,222
1,4,2
34,1488,1986
34,1986,1488
34,1488,1986
1,8,0
1,33,4
1,1,1
30,203,1094
1,77,13
1,0,10
1,29,0
2,14,11
1,2,3
1,1,1
1,8,2
1,3,1
4,4,4
1,5,5
1,2,1
5,99,37
1,1,1
1,8,0
1,140,42
9,455,62
3,198,4
4,884,69
1,1,1
1,1,1
20,1938,1308
1,8,0
5,74,4
8,40,2
148,2311,1902
11,22,217
2,1,33
3,16,7
2,65,53
10,965,76
2,23,4
1,1,1
3,25,10
2,2,2
1,15,1
14,1436,370
10,511,73
11,1477,148
6,30,5
11,223,489
1,31,43
1,9,12
5,24,2
1,0,0
1,0,0
1,0,0
2,55,32
1,16,16
2,45,1
3,3,3
1,2,2
1,5,0
7,214,385
1,15,8
1,2136,0
2,8,0
19,63,2258
1,16,3
2,33,20
2,58,2
1,87,14
2,41,11
1,2,0
19,142,93
2,2,2
1,3,3
2,10,1
1,57,73
4,165,2
2,16,9
1,6,9
545,26266,25089
544,25059,26239
1,2,2
35,86,621
2,12,2
1,226,3
2,2,12
1,92,3
1,2,2
3,3,9
3,166,12
4,21,7
1,256,147
6,1681,23
1,7,5
2,117,98
3,5,2
3,2,5
3,5,2
1,34,8
2,13,6
1,1,1
1,2,2
1,2,2
1,1,1
1,2,2
1,14,3
1,0,4
1,10,0
4,131,51
20,55,351
1,18,8
1,2,0
2,162,12
1,18,6
1,63,37
12,423,14
1,6,6
1,4,0
488,22737,23718
488,23695,22714
2,18,4
1,1,1
1,5,7
1,3,3
5,20,44
1,2,0
2,118,2
2,37,0
1,2,2
3,28,1102
6,76,88
1,3,7
4,20,15
1,6,5
1,1,1
2,8,4
2,34,1
2,3,3
4,14,13
1,1,1
2,13,12
2,15,0
1,4,0
2,9,6
1,1,1
2,18,4
1,4,1
8,176,8
4,127,41
1,1,1
22,2744,1617
1,1,1
1,1,0
2,0,45
2,45,0
2,9,0
1,8,0
11,383,25
1,81,53
1,18,5
29,500,882
1,9,0
1,23,0
427,18302,19772
427,19746,18230
427,18253,19754
425,19556,18201
2,5,1
2,8,0
11,495,91
6,43,29
6,335,25
5,321,28
6,29,43
1,46,14
2,5,0
2,2,2
1,13,11
2,106,8
402,16916,19363
401,19308,16873
401,16898,19269
2,58,153
4,295,0
396,19021,16862
396,16887,19051
2,65,4
395,18948,16846
6,21,349
1,1,0
6,349,21
1,4,4
3,5,9
65,2724,538
26,485,28
1,3,3
317,13719,17656
304,17499,13499
6,211,14
1,1,0
27,1613,239
1,1,1
2,175,89
1,2,4
286,11570,17225
1,66,0
1,4,2
285,17139,11526
1,4,3
2,2,2
2,36,7
1,10,3
1,8,0
2,51,41
1,4,2
2,2,2
1,2,2
3,43,1
1,1,1
1,18,3
1,7,7
2,112,4
5,87,0
1,2,0
3,81,3
1,0,2
1,3,0
5,729,532
4,125,48
262,10231,16507
3,121,226
257,16594,10207
1,5,5
2,184,4
1,0,11
2,12,0
3,75,3
2,34,0
1,2,1
1,2,6
1,6,2
1,20,5
1,6,4
5,145,51
5,148,4
1,3,3
1,0,4
244,9581,16497
233,16457,8921
3,20,0
1,23,14
2,91,7
1,3,2
6,469,0
1,82,65
1,1,0
2,2,2
1,9,3
13,88,33
1,15,47
1,2,2
3,70,14
1,3,3
1,1,1
4,4,8
1,3,1
2530,141574,75984
2529,75878,141461
2,0,0
2,25,0
2,53,7
1,67,44
2,355,0
1,7,0
1,28,9
1,3,0
1,1,1
4,169,193
1,1,1
6,232,2
6,354,88
1,2,2
1,5,5
7,675,118
1,3,1
13,167,66
1,1,0
3,107,2
19,2412,90
1,2,1
5,295,10
24,2866,28
1,5,4
2,19,2
1,5,4
1,11,0
3,32,86
1,24,4
2,36,2
9,71,77
2,25,13
1,1,1
1,1,1
6,59,562
11,82,68
3,24,25
1,27,18
1,6,0
3,40,14
2,142,472
1,6,6
41,1049,495
1,2,2
4,171,83
1,2,1
1,29,0
2,8,3
1,5,4
3,15,1
3,55,13
1,46,7
9,8,18
1,18,18
13,2180,501
1,1,27
1,2,2
1,1,0
1,27,1
3,28,13
2,92,7
2514,130963,74303
2513,74207,130867
2,12,2
3,89,12
2,112,4
2,15,7
1,1,1
1,0,98
2,102,2
1,46,35
3,83,7
1,4,0
4,125,10
33,1054,102
1,1,2
1,8,1
1,1,0
14,602,110
1,1,1
3,1542,0
45,378,473
1,1,1
1,2,1
1,21,7
19,1065,1183
2,25,1
1,2,1
22,2271,115
6,132,6
3,40,24
1,269,0
2,77,12
29,1099,122
6,88,2
1,6,7
2,31,47
2,176,10
1,7,7
10,167,26
4,178,55
1,1,1
1,3,0
1,1,1
1,30,0
2,89,0
2,2,12
2,12,2
1,2,2
18,2162,101
1,4,5
2483,120454,70903
2478,70835,119317
1,4,0
2,14,6
49,1163,493
1,1,1
28,1349,1534
1,32,1
12,331,48
30,81,106
1,63,0
1,14,49
8,222,7
2473,117843,70634
2473,70564,117778
11,661,76
2,12,1
1,5,5
1,3,9
1,8,2
33,254,122
1,1,1
4,46,9
1,1,1
4,29,9
1,29,6
2,112,2
1,13,5
8,75,25
1,2,2
4,76,18
1,1,1
2,15,2
3,51,0
1,6,2
1,23,32
41,0,26881
1,39,0
1,0,0
2,22,1
2,21,6
1,8,1
69,23680,103
28,367,332
3,3,2
46,404,495
2,47,5
1,4,2
6,2466,4
3,27,1
2,14,2
1,6,5
3,12,0
1,0,1
5,169,8
3,116,40
1,4,1
1,3,4
1,1,1
11,54,38
1,2,2
1,14,0
156,1081,843
4,84,101
1,19,2
1,8,0
2,90,1
5,32,7
3,40,13
8,64,0
1,3,1
26,376,594
2,4,0
1,37,14
2,11,8
1,1,1
24,560,371
11,331,25
3,240,3
1,5,0
3,32,48
2,47,18
5,254,256
5,256,254
1,20,9
5,254,256
1,9,0
1,10,1
1,5,0
1,1,0
2,112,2
1,37,25
11,29,19
8,116,77
1,2,0
3,19,4
2,17,8
1,1,1
1,5,0
1,3,5
2388,97292,51683
4,0,143
5,49,8
2391,51666,97164
12,156,86
3,325,0
2,425,270
1,4,2
14,93,78
1,1,1
2,49,5
1,8,0
8,355,167
2,2,540
1,26,35
2,11,11
1,1,1
18,7007,6006
1,48,0
1,1,1
1,18,10
1,1,1
1,16,3
3,262,58
1,4,1
1,2,19
4,511,2
1,0,1
1,42,4
5,116,19
2367,89000,45666
1,7,0
2369,45590,88926
1,75,105
1,19,2
1,2,19
1,19,2
1,43,24
1,30,12
1,1,0
1,1,2
1,19,0
1,290,0
7,484,7
1,0,290
7,7,484
1,290,0
7,484,7
1,4,1
1,8,8
3,13,10
4,18,49
4,49,18
3,27,553
1,1,0
5,115,32
1,2,2
1,2,2
2,1,14
1,13,0
1,2,2
24,1524,294
34,2092,283
2,2,2
1,18,2
1,1,1
2,16,8
1,4,0
3,12,13
1,2,0
5,60,9
1,1,1
1,2,1
2,36,39
2344,84335,44518
2346,44482,84299
3,407,295
7,108,99
31,90,33
4,128,41
5,93,38
1,1,1
2,6,0
5,191,108
1,15,0
1,8,4
1,8,0
1,5,5
11,1359,9
1,31,1
1,245,8
2337,81784,44013
2339,43975,81612
2337,81645,44008
2339,43966,81492
1,4,2
11,635,127
3,16,2
6,422,268
1,1,1
2,17,10
1,60,0
1,1,1
1,4,4
11,119,104
4,30,26
1,6,6
1,2,2
1,2,2
3,37,0
4,69,0
2,30,19
6,77,6
20,1018,372
4,131,38
29,2102,1800
8,0,1986
21,1803,119
8,1986,0
21,116,1800
3,9,10
11,410,64
4,26,26
3,0,489
4,579,0
2,7,3
5,178,8
7,381,7
8,163,5
1,9,18
1,5,4
1,2,2
6,472,256
22,779,91
3,107,38
1,26,1
3,65,23
1,10,3
2,19,0
2,47,14
1,3,2
3,0,44
1,1,1
2,5,809
1,8,3
1,0,3
1,1,1
1,1,0
1,8,0
2,31,33
18,32,37
20,34,74
10,127,21
1,46,6
1,5,4
2308,74506,40430
2309,40352,74426
1,10,0
1,8,0
7,209,3
10,27,87
10,87,27
10,27,87
10,82,1096
1,21,0
7,43,17
64,223,164
14,1228,30
10,1096,82
1,6,18
1,3,0
142,0,212
64,27,51
2,58,10
2,6,0
1,2,1
3,22,22
1,19,5
1,9,8
1,5,4
1,6,4
23,656,341
3,169,33
2,7,30
1,3,0
3,61,39
11,57,60
2,30,7
2,30,32
2,60,18
20,76,38
1,84,107
111,1397,1185
5,39,19
5,8,12
7,42,17
6,151,39
32,256,203
1,5,0
1,19,0
75,514,10
7,116,5
2260,69462,38269
2260,38161,68978
2260,69052,38235
2,2,0
2258,38149,68680
3,16,12
1,6,0
1,0,2
1,14,7
1,45,9
4,81,4
2257,68590,38187
2257,38113,68497
1,17,5
2,9,0
3,54,52
2,59,1
1,2,1
1,6,2
1,1,2
6,24,29
26,150,167
6,38,1
1,1,1
1,27,26
6,29,24
1,208,207
3,41,4
1,34,22
204,2797,9022
33,8577,279
1,5,2
27,171,152
1,8,0
1,1,0
1,37,9
1,23,28
1,1,1
1,41,1
2,20,0
2,5,1
6,4,189
1,1,1
1,1,1
6,189,4
1,5,7
2,14,6
2,102,1
3,1,6
1,21,7
3,6,1
12,243,48
6,11,0
1,4,4
1,2,2
4,0,0
3,68,34
4,238,4
5,71,0
1,1,1
1,13,0
1,26,19
2,7,1
32,2824,434
5,30,15
2,221,53
8,193,30
1,24,15
1,10,6
1,2,2
5,136,15
1,3,1
10,86,7
6,756,16
1,153,6
2,17,20
1,1,1
2,735,650
1,4,14
3,0,55
14,253,50
3,55,0
2,14,21
2,20,18
1,3,1
1,2,0
1,19,0
13,84,9
1,1,0
1,1,1
1,10,6
2,32,4
1,2,2
2,10,2
4,219,94
6,172,28
1,30,39
5,17,7
2176,52669,29841
1,1,1
2176,29780,52538
7,240,98
3,8,25
3,35,0
1,0,162
1,162,0
1,0,34
2,26,14
1,29,65
1,40,0
2175,52243,29627
2175,29567,52159
1,68,1
1,1,0
4,25,17
1,9,1
14,32,58
1,2,0
36,442,257
2,10,10
1,1,1
7,37,16
1,5,0
1,5,0
21,2100,11
3,7,2
4,20,0
2,34,0
1,2,1
2,10,1
2,9,0
7,41,29
1,14,0
1,1,1
29,254,46
2,242,3
1,101,8
1,2,2
7,241,45
31,50,262
31,262,50
1,3,1
4,10,4
5,134,14
3,5,5
1,17,0
1,43,14
1,33,0
2151,48448,28686
2152,28656,48403
1,2,2
4,186,1
16,76,29
1,4,12
6,32,26
2,56,0
2,48,2
5,12,17
1,1,1
1,15,0
1,0,0
1,1,1
279,688,710
2,33,6
2,153,0
1,1,1
2,34,5
2,16,4
1,7,0
5,119,0
1,1,1
2,27,10
7,307,65
1,1,1
2,11,5
1,18,0
1,1,1
4,3,107
6,247,116
9,924,29
2,26,4
2,12,1
2,15,0
5,155,44
2,8,1
1,1,1
1,0,5
1,10,1
1,7,9
2,10,9
1,1,1
1,51,46
1,2,2
14,810,40
1,1,1
3,42,1
1,1,1
7,78,18
14,135,64
5,27,26
1,2,2
1,1,1
1,1,1
1,52,0
4,52,5
1,1,0
1,10,2
1,1,1
3,39,45
17,1700,7
3,37,3
4,226,13
122,773,64
1,1,0
19,80,72
1,11,0
2,355,58
2,44,3
8,256,3
3,16,12
1,12,5
5,491,96
3,39,8
2053,40314,23878
2052,23833,40143
1,14,2
1,3,4
1,5,2
1,17,8
1,130,7
1,1,1
2,12,1
2,79,0
2,54,40
30,170,78
1,662,0
1,2,0
5,188,61
1,3,1
1,6,0
2,1208,1121
1,1,0
1,28,0
4,94,6
28,55,0
2,21,2
1,22,8
1,20,1
1,12,7
1,5,5
1,1,1
1,24,5
1,12,1
1,4,2
1,33,2
10,41,28
1,5,4
2,7,7
1,161,152
1,1,1
1,2,2
1,3,1
2,23,11
3,24,3
6,670,58
1,11,4
1,5,4
1,48,5
4,0,0
4,0,0
4,0,0
1,10,2
15,167,196
1,5,5
1,111,0
1,40,39
1,3,2
2,200,132
1,0,21
3,395,0
1,5,5
2,89,1
2038,35454,21994
2038,21984,35442
1,28,0
2,25,20
1,4,0
5,111,4
22,83,69
1,3,0
2,93,1
1,24,0
1,4,1
1,0,1
1,1,6
4,51,19
2,22,5
20,224,116
1,11,6
1,10,0
4,70,33
1,19,0
1,5,3
59,198,162
3,14,9
2,68,3
2,2,2
17,2,17
2,35,5
3,49,27
1,4,1
5,150,144
75,518,500
26,282,546
1,0,173
1,15,14
1,13,0
1,0,0
1,63,0
6,139,30
1,3,0
5,0,104
1,0,7
1,1,1
1,187,33
2,4,0
5,69,15
25,250,247
2017,32933,20005
1,2,0
2014,19970,32870
3,11,11
4,154,128
11,115,140
6,94,22
13,326,329
2011,32229,19352
2010,19320,32187
5,40,116
12,766,82
5,41,112
1,38,21
2008,31338,18948
2007,18916,31306
4,4,4
1153,1154,1154
2,24,16
544,1068,502
1,21,6
1,1,1
8,0,1041
5,18,109
4,10,21
1103,29088,16137
1088,16042,29027
15,124,151
2,10,1
1,3,9
1,5,2
2,31,22
7,203,56
1,9,11
7,68,11
4,102,1
1,52,0
2,0,267
1,1,1
1,19,3
1,18,75
1,5,2
5,276,60
1071,28179,15447
1071,15403,28138
2,6,0
15,153,91
1067,27982,15315
1064,15287,27813
7,13,12
1,1,1
2,128,1
1,7,0
1,17,0
1049,27702,11778
1,4,4
997,11683,14590
1,6,6
2,66,0
1,2,2
8,28,8
988,14494,11446
987,11406,14454
30,540,276
968,13908,10461
967,10455,13673
1,18,24
1,46,0
1,37,1
965,13577,10423
965,10415,13570
2,1,132
2,132,1
1,47,23
1,10,7
1,19,3
1,1,0
1,7,2
1,1,1
17,375,30
2,74,43
2,6,3
2,199,0
2,45,2
1,5,5
5,40,3
1,0,35
1,31,0
14,323,466
68,4434,1413
1,1,0
6,69,0
2,32,4
903,7925,8449
1,7,0
903,8426,7915
644,2711,1461
1,11,3
1,1,1
3,41,3
1,3,0
1,37,7
14,385,115
2,4,1
1,1,2
1,1,0
3,35,14
12,536,476
3,41,27
1,0,47
1,3,0
5,88,15
2,54,96
14,133,193
19,817,313
1,19,10
1,3,3
1,6,1
1,11,0
10,17,28
2,0,62
1,1,1
358,3012,5603
358,5603,3010
207,1226,1105
1,1,1
1,1,1
1,8,0
1,2,4
1,2,0
1,1,2
3,91,11
31,325,252
1,3,4
125,1351,4224
2,221,0
127,4004,1356
12,412,34
3,251,0
4,5,1
1,0,0
63,151,34
67,347,200
42,87,35
24,67,2
2,24,0
1,3,1
4,53,4
2,10,1
32,134,3877
31,3853,134
2,123,2
1,36,0
57,692,558
1,14,3
3,18,20
3,52,1
3,71,7
1,12,7
3,12,5
6,664,561
11,450,370
1,2,2
16,139,88
1,9,5
2,60,10
3,8,8
99,282,302
5,43,5
4,2119,0
17,633,1825
15,690,361
1,2,4
3,327,3
1,3,7
3,8,8
1,5,0
1,66,0
1,1,0
2,0,108
1,0,0
1,18,0
5,14,5
9,12,4
3,0,174
2,160,30
2,15,14
1,2,1
1,13,1
1,15,0
1,5,0
1,62,1
1,5,3
4,63,11
1,6,6
5,293,20
1,2,2
3,46,33
1,43,373
4,261,11
1,330,0
2,1220,1178
1,15,0
1,1,1
2,654,467
4,239,24
1,8,3
1,2,4
2,16,3
2,7,1
1,4,0
3,16,15
2,41,20
1,10,9
1,33,23
1,13,2
1,2,13
2,35,47
1,13,2
2,38,5
2,5,38
1,2,2
2,38,5
1,3,2
23,2035,979
1,19,0
1,125,1
16,1627,184
9,2732,6
10,100,40
1,96,0
9,143,34
2,41,0
1,117,181
6,40,9
2,45,1
1,6,1
11,289,73
1,4,1
1,126,36
1,1,0
1,85,1
1,1,1
1,150,1
6,58,0
1,5,3
1,3,0
2,26,7
3,434,498
1,14,0
3,208,2
3,1131,2918
1,2,2
5,106,16
1,2,2
1,1,1
9,35,58
1,1,1
1,10,3
2,9,0
1,14,26
4,193,44
2,47,1
1,1,1
1,7,10
6,3,66
9,269,3
1,16,18
9,263,93
3,11,14
1,160,22
1,68,1
1,3,2
3,47,7
4,8,21
1,12,29
1,0,12
1,0,3
2,1,1
4,26,21
1,3,1
1,14,0
2,52,0
5,113,3
3,66,4
1,4,0
1,13,0
1,12,4
1,2,3
1,1,1
8,328,86
1,209,0
1,0,0
4,0,639
1,3,2
1,3,1
2,31,4
11,192,124
78,393,12474
2,9,7
1,10,5
2,25,9
1,7,0
1,11,7
1,10,0
1,1,0
1,2,1
1,11,1
5,11,4
1,5,0
1,5,0
1,2,2
4,349,39
1,2,2
1,10,0
101,522,432
29,60,2
1,20,0
1,17,4
1,9,4
5,86,5
1,231,0
4,67,13
1,34,5
1,8,0
8,441,38
3,103,73
1,21,1
2,9,9
1,40,39
19,391,367
7,38,22
1,9,1
11,344,11
3,426,8
1,1,1
2,110,30
1,2,0
1,1,0
1,1,0
1,2,0
4,159,56
1,5,5
2,12,0
2,2,2
2,65,11
14,67,169
2,862,375
2,477,519
7,99,68
1,10,0
2,0,135
1,6,2
1,0,8
1,1,1
1,3,2
4,0,923
1,1,1
5,27,15
11,278,110
1,4,0
1,74,0
13,96,132
2,2,3
2,60,1
1,1,0
1,1,1
2,8,8
2,11,1
11,26,26
4,19,11
2,65,42
1,9,91
1,10,0
3,162,25
1,17,0
1,4,0
1,80,47
2,32,41
4,421,200
1,1,16
2,1,68
4,0,0
1,29,25
3,192,9
1,17,23
1,1,1
1,0,1
8,371,29
1,1,0
1,6,2
1,14,19
1,23,15
1,15,23
2,84,3
1,6,6
3,20,0
1,137,1
1,30,0
5,190,124
1,14,2
1,6,5
1,0,0
9,2700,12
1,5,0
1,23,9
18,111,127
1,2,2
7,134,125
1,6,0
1,1,1
3,80,15
37,3459,875
3,68,98
4,14,14
5,736,22
1,2,1
1,1,1
1,25,3
2,3,3
9,27,34
1,5,5
1,17,0
1,8,7
6,228,26
23,196,125
4,7,10
1,1,1
3,77,3
52,297,236
2,4,10
1,1,1
1,1,2
1,4,7
1,2,1
1,30,12
6,171,37
1,17,17
12,254,39
2,86,73
1,309,20
1,116,51
0
2,12,9
4,35,12
1,3,6
1,2,3
1,1,1
10,442,223
1,18,0
2,55,0
35,353,102
1,25,0
4,61,57
12,3727,58
1,3,1
7,54,6
1,1,0
3,4,0
14,339,22
2,82,13
1,4,4
5,11,18
1,0,68
1,49,12
106,749,4530
9,3543,0
1,67,19
7,210,11
2,957,474
14,13,1615
3,5,5
1,1,13
1,64,0
1,13,1
2,17,1
1,11,4
7,580,87
14,14,14
4,3,5
1,11,0
1,7,4
1,1,1
7,1,173
1,9,0
2,4,5
1,1,1
2,27,1
1,8,2
6,157,62
9,39,182
24,1061,176
10,80,62
2,246,0
2,148,96
2,10,2
1,35,1
7,270,168
1,94,50
2,551,131
10,322,26
16,459,129
2,376,1
1,9,3
1,2,2
1,1,1
1,7,0
5,182,28
1,2,12
1,3,3
1,9,4
12,726,69
1,5,2
12,921,17
6,91,19
14,237,37
1,5,2
1,4,0
12,1640,299
2,32,2
17,1136,26
7,131,40
2,19,1
13,694,73
13,844,145
4,12,6
1,3,0
5,38,1
11,706,110
28,2221,478
2,10,0
1,376,4
5,23,9
1,5,4
1,1,1
1,146,31
1,647,0
1,1,1
43,1357,615
2,50,7
6,126,100
1,1,0
8,39,41
3,275,286
2,132,3
1,27,4
3,4,4
2,14,9
1,0,6
2,50,2
1,5,0
1,1,0
7,11,6
1,48,31
3,38,15
2,10,2
1,12,2
1,19,6
1,48,0
2,4,1
1,4,4
2,28,4
1,46,0
4,143,2
1,123,10
9,249,29
1,13,1
1,2,1
12,379,378
9,149,30
17,278,97
1,1,1
1,347,29
3,26,4
7,520,276
1,17,2
2,160,30
2,26,2
1,2,2
7,490,0
3,143,42
44,4755,303
1,2,2
2,97,51
1,15,4
1,1,1
1,15,15
3,138,3
3,22,22
7,19,5
2,15,20
1,5,2
29,793,249
1,2,1
1,13,0
4,37,26
2,176,94
1,1,1
46,6405,5
4,40,9
1,1,1
3,14,10
4,49,0
1,0,1
6,41,55
1,10,1
3,5,8
2,32,21
41,1714,946
1,4,0
1,5,0
1,47,22
1,1,1
1,4,0
10,456,171
1,14,0
20,479,263
1,0,69
1,5,2
14,796,324
1,2,1
1,4,4
4,137,79
1,24,0
10,370,118
2,8,0
1,8,0
7,635,33
3,6,3
3,3,6
1,13,7
3,6,3
1,4,2
1,7,0
1,15,0
12,543,293
1,4,4
1,80,87
2,326,175
4,394,7
1,6,4
9,140,21
1,2,2
3,46,14
1,89,18
1,41,39
1,8,8
1,2,4
13,130,45
13,45,130
1,13,2
1,18,6
1,185,117
13,120,46
1,1,0
1,4,2
8,31,14
1,1,2
19,6506,5259
5,426,0
3,295,366
1,29,0
9,23,23
2,74,5
1,2,2
3,759,370
1,1,1
1,3,0
3,6,5
5,136,0
2,12,15
4,18,20
1,263,263
1,24,5
1,31,0
1,4,0
2,18,18
1,17,8
3,224,0
1,2,0
1,65,137
1,15,0
1,1,1
2,10,1
114,2020,1098
115,1442,2026
16,446,62
1,176,0
1,1,1
3,11,4
4,106,8
2,19,4
5,83,32
1,0,45
69,427,1179
9,996,0
1,0,6
1,5,1
1,3,3
1,52,10
1,1,1
5,4,29
1,1,1
1,8,13
1,15,33
1,18,0
1,3,3
25,512,117
25,1031,1085
1,16,8
4,2,72
6,15,12
1,1,1
2,22,3
11,211,120
1,46,63
9,227,93
13,1583,1264
3,145,6
4,59,37
1,2,1
13,44,0
1,101,0
2,24,3
2,0,12
1,2,2
1,6,3
3,7,4
10,127,96
1,20,3
14,178,67
5,52,11
9,1112,387
1,51,3
1,6,8
1,0,7
1,2,0
1,5,0
1,16,11
1,9,0
2,7,2
14,157,311
1,14,1
1,2,3
1,14,2
17,508,285
1,3,0
1,1,3
5,8,3
6,37,7
4,5,2
1,14,4
4,5,7
2,59,1
1,4,8
2,52,17
1,10,3
7,0,0
24,2257,486
2,20,3
40,184,47
52,7077,2639
9,768,2
2,115,3
15,802,19
1,30,8
3,88,12
11,946,256
1,3,2
5,210,0
1,10,10
1,21,8
1,7,0
2,22,19
45,74,79
1,33,2
1,3,0
1,5,15
2,4,8
2,22,4
6,80,18
1,23,1
1,813,0
4,235,4
2,47,19
2,6,4
5,4072,1178
9,322,104
3,21,15
1,21,11
11,371,160
1,1,1
4,96,75
2,74,0
1,1,0
5,172,41
1,18,8
3,441,70
1,27,22
3,151,0
22,138,48
1,6,7
1,1,1
4,231,14
4,458,9
11,31,426
3,174,1
7,126,81
1,1,5
13,245,60
1,0,2
2,110,20
1,3,2
2,9,5
3,59,74
1,3,2
32,62,56
1,6,1
2,20,9
1,3,7
1,1,1
1,0,31
1,7,3
7,1234,2
3,61,28
2,2,2
1,10,5
1,22,5
1,8,6
1,0,4
1,2,0
1,21,14
1,2,1
1,3,2
2,15,1
1,16,5
3,32,6
1,5,18
2,17,3
4,192,4
2,2,2
3,125,0
2,26,7
1,22,0
1,0,0
1,7,0
1,17,3
1,1,1
1,8,4
1,394,0
1,3,3
1,0,3
4,216,492
2,54,15
5,45,46
2,50,1
1,2,2
1,1,1
4,20,1
3,10,6
5,97,4
68,781,723
1,1,1
2,1,14
15,114,317
1,1,1
3,353,18
1,9,9
2,27,13
6,4,23
1,1,1
8,322,49
1,5,2
6,23,4
1,5,13
2,121,3
3,76,3
8,30,7
3,261,5
3,153,4
1,6,0
1,1,1
1,1,1
3,29,1
3,25,9
5,25,10
1,0,2
2,29,1
1,0,0
1,1,1
3,98,8
10,215,44
30,1519,549
2,23,0
1,1,1
1,2,2
7,19,19
1,6,6
1,8,0
3,9,6
3,2,10
1,39,40
1,12,0
15,27,31
1,1,1
1,2,3
9,10,10
3,25,4
1,0,3
1,21,0
2,67,2
2,114,3
2,18,2
1,248,0
1,1,0
1,3,0
110,5041,4871
1,27,16
1,33,5
1,1,1
6,390,356
1,2,19
4,1323,14
1,41,17
1,1,1
1,2,2
28,52,52
1,2,2
1,2,2
1,2,2
1,2,0
16,183,76
1,4,1
1,0,70
1,4,0
1,10,8
2,59,12
1,1,0
61,61,4405
1,10,7
1,1,1
1,5,6
2,24,14
1,1,1
1,1,0
1,1,1
1,0,0
1,0,2
3,7,5
1,1,1
2,48,15
1,1,0
2,15,0
15,490,128
1,8,3
2,3,3
15,57,81
1,1,1
4,33,651
1,1,1
12,289,24
1,10,10
1,7,0
2,109,1
2,4,2
1,1,1
14,1290,1145
2,6,12
10,38,35
1,1,1
1,0,1
4,652,33
1,1,0
8,506,215
2,36,1
4,33,16
1,2,5
4,10,10
1,1,1
1,8,7
1,8,0
1,2,2
1,164,0
2,13,7
20,4631,50
2,48,0
1,0,1
1,2,2
1,9,18
6,146,25
1,6,1
1,9,0
2,21,4
1,1,1
7,54,36
1,16,2
3,134,2
1,10,1
1,3,2
1,1,1
4,58,0
2,15,12
1,11,1
1,70,28
2,2,2
1,1,1
1,4,4
1,8,4
3,13,1
1,1,1
1,16,6
5,767,505
1,2,1
1,8,1
2,19,5
1,16,2
2,8,15
1,1,1
1,3,3
2,16,3
2,5,5
2,17,17
1,97,57
1,188,0
6,189,11
2,20,6
2,18,1
1,7,0
1,1,0
8,47,12
3,120,4
1,2,2
1,3,2
8,173,32
1,5,0
1,2,2
1,4,0
1,1,1
3,2,7
3,14,9
1,9,2
1,2,4
1,4,0
2,62,0
1,4,4
4,104,24
8,221,17
1,205,652
3,3,3
1,5,0
13,58,62
1,3,3
2,5,2
2,30,0
5,225,38
6,64,21
1,2,4
1,78,0
25,376,348
1,23,12
2,88,2
1,3,0
1,8,0
2,164,61
5,18,9
2,27,9
5,437,121
1,1,1
1,2,9
1,6,1
1,2,2
1,3,5
1,0,2
4,18,16
3,1763,458
1,8,12
7,66,15
2,49,14
1,2,2
2,18,25
2,38,10
2,14,11
1,15,7
1,5,4
8,16,19
1,5,3
2,11,4
1,66,14
3,18,13
2,96,23
1,1,1
2,5,3
2,24,19
1,6,0
2,10,5
1,1,1
1,0,16
1,6,1
1,3,5
2,15,0
1,14,0
1,16,4
1,19,8
3,24,0
9,59,17
4,143,278
1,17,3
1,1,4
1,6,0
1,2,0
3,70,2
2,16,9
1,0,1
1,13,1
2,30,0
1,2,1
2,13,16
12,806,13
3,249,0
2,55,0
2,0,235
6,433,11
33,61,16
1,1,1
2,8,12
27,3470,2824
2,235,0
2,4,0
1,60,0
26,178,47
1,10,0
1,14,3
2,64,13
1,9,1
1,1,1
1,0,2
1,2,2
1,2,2
2,5,33
1,13,2
1,52,0
3,5,3
1,2,2
2,36,0
6,231,17
11,696,622
1,1,1
2,5,7
1,0,1
2,7,5
1,1,2
1,1,1
1,5,2
1,5,1
1,0,2
25,43,52
2,173,2
1,12,1
1,6,1
1,1,1
3,74,26
1,2,2
1,8,3
3,20,15
1,14,12
2,19,3
3,21,7
1,6,1
1,1,1
1,3,0
1,0,68
49,272,220
10,143,29
1,5,1
1,3,3
1,4,6
1,1,0
2,211,44
2,5,0
9,132,114
1,3,1
1,1,0
1,5,0
4,19,12
2,10,10
1,1,1
1,16,0
1,1,1
1,7,2
2,15,7
26,1756,995
1,9,0
25,102,104
4,84,15
1,7,5
1,0,12
1,1,1
1,12,0
1,86,19
1,15,1
1,5,0
1,1,1
1,248,0
1,2,0
1,6,12
1,7,8
2,2,2
20,396,93
22,5169,218
1,3,3
1,5,4
3,15,4
1,4,0
1,2,0
1,8,0
3,62,0
2,47,0
1,49,0
1,6,3
2,452,88
2,59,2
5,125,4
1,0,8
1,8,0
2,0,62
1,67,51
1,201,0
3,52,3
2,62,0
12,49,31
13,1069,7
1,22,0
1,7,1
2,16,7
1,5,0
16,129,489
14,139,109
1,3,1
1,13,7
1,63,0
1,6,1
1,19,0
3,23,3
1,2,2
1,2,0
1,2,1
2,13,2
1,9,10
9,29,57
1,4,0
